ec_time,ec_mem,overall_lat,emu_startup,rewind,emu_reset,replay,rewind_injections,pkt_lat,drop_lat,timeout,arity,update_pct,procs,drop_method,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated,total_time,total_mem
478885,153420,16650,1,4,0,0,-1,68,0,215,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
213222,153624,175566,147090,50,0,0,-1,95,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
213222,153624,15601,0,1,0,0,-1,58,0,202,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
473287,153600,384969,344672,74,0,0,-1,168,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
473287,153600,43703,1,5,0,0,-1,103,0,287,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
345214,153604,272111,247609,14,0,0,-1,71,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
345214,153604,32346,1,3,0,0,-1,62,0,203,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
232376,153624,175720,151607,26,0,0,-1,74,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
232376,153624,16281,0,1,0,0,-1,59,0,204,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
487462,153624,388762,371284,24,0,0,-1,85,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
487462,153624,19629,1,4,0,0,-1,59,0,191,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
303083,153748,239216,219558,33,0,0,-1,92,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
303083,153748,25496,1,4,0,0,-1,70,0,197,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
414302,153624,322381,276037,45,0,0,-1,116,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
414302,153624,40844,1,6,0,0,-1,163,0,222,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
472562,153432,386210,346640,48,0,0,-1,126,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
472562,153432,30196,1,7,0,0,-1,110,0,234,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
387085,153432,338195,294838,58,0,0,-1,256,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
387085,153432,25295,0,2,0,0,-1,100,0,390,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
427947,153428,328693,288279,34,0,0,-1,213,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
427947,153428,29247,0,2,0,0,-1,70,0,341,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
289798,153432,206226,182128,31,0,0,-1,149,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
289798,153432,47985,2,8,0,0,-1,0,446,263,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
413182,153468,311647,294052,45,0,0,-1,84,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
413182,153468,50808,0,4,0,0,-1,180,0,196,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
366432,153624,270295,251048,30,0,0,-1,101,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
366432,153624,19776,1,6,0,0,-1,91,0,209,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
320668,153604,227171,207187,24,0,0,-1,121,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
320668,153604,45589,1,6,0,0,-1,79,0,228,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
388922,153624,302724,285227,16,0,0,-1,126,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
388922,153624,25190,0,2,0,0,-1,72,0,234,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
362149,153624,260352,217810,30,0,0,-1,90,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
362149,153624,45792,1,4,0,0,-1,146,0,196,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
342200,153568,244720,229344,26,0,0,-1,60,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
342200,153568,15239,0,2,0,0,-1,60,0,211,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
348859,153432,251480,236467,27,0,0,-1,78,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
348859,153432,14852,0,2,0,0,-1,74,0,200,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
422583,153800,321672,284507,55,0,0,-1,187,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
422583,153800,16694,1,3,0,0,-1,115,0,311,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
402417,153624,314014,297206,35,0,0,-1,67,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
402417,153624,25607,1,1,0,0,-1,48,0,208,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
312134,153624,198556,182840,21,0,0,-1,81,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
312134,153624,54626,0,1,0,0,-1,70,0,195,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
373026,153572,289900,267305,14,0,0,-1,95,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
373026,153572,35598,2,3,0,0,-1,72,0,202,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
351417,153612,256656,239655,58,0,0,-1,69,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
351417,153612,18237,0,2,0,0,-1,79,0,208,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
289066,153624,190894,173861,23,0,0,-1,111,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
289066,153624,20202,0,1,0,0,-1,84,0,221,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
408383,153612,319279,299608,39,0,0,-1,93,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
408383,153612,23038,1,7,0,0,-1,83,0,202,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
546362,153632,470271,427480,55,0,0,-1,264,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
546362,153632,29693,2,7,0,0,-1,109,0,401,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
485314,153432,377928,331730,59,0,0,-1,318,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
485314,153432,49335,1,5,0,0,-1,108,0,467,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
270476,153608,204495,188964,25,0,0,-1,100,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
270476,153608,16360,0,5,0,0,-1,75,0,208,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
384869,153400,314069,292669,15,0,0,-1,81,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
384869,153400,16665,0,3,0,0,-1,83,0,195,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
325939,153600,254278,219076,18,0,0,-1,60,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
325939,153600,14070,0,2,0,0,-1,85,0,211,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
314358,153624,216325,166473,40,0,0,-1,245,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
314358,153624,36717,2,8,0,0,-1,53,0,377,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
331541,153432,251999,213054,57,0,0,-1,225,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
331541,153432,25591,0,2,0,0,-1,114,0,353,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
328342,153624,217271,174114,60,0,0,-1,175,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
328342,153624,29626,1,7,0,0,-1,91,0,293,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
349805,153624,273488,248837,23,0,0,-1,97,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
349805,153624,13618,0,3,0,0,-1,66,0,203,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
468528,153432,368895,312742,25,0,0,-1,147,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
468528,153432,42126,1,8,0,0,-1,149,0,263,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
245706,153624,144746,125550,26,0,0,-1,65,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
245706,153624,37062,0,2,0,0,-1,325,0,207,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
231376,153800,188596,170693,17,0,0,-1,77,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
231376,153800,13232,0,1,0,0,-1,59,0,200,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
291551,153456,216609,182649,33,0,0,-1,112,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
291551,153456,45894,1,7,0,0,-1,222,0,221,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
256244,153456,173371,157141,21,0,0,-1,70,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
256244,153456,15679,1,2,0,0,-1,68,0,203,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
466210,153624,346736,315451,15,0,0,-1,96,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
466210,153624,37627,2,8,0,0,-1,68,0,203,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
331604,153624,274108,257929,36,0,0,-1,69,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
331604,153624,14685,0,4,0,0,-1,66,0,208,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
443144,153624,345521,297965,24,0,0,-1,101,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
443144,153624,37219,2,6,0,0,-1,287,0,209,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
420737,153492,355702,298708,12,0,0,-1,115,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
420737,153492,26239,1,4,0,0,-1,84,0,221,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
316691,153360,239817,220220,24,0,0,-1,46,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
316691,153360,15686,0,4,0,0,-1,139,0,218,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
231348,153572,176016,157454,38,0,0,-1,101,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
231348,153572,21837,1,4,0,0,-1,101,0,209,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
480928,153432,410973,385545,14,0,0,-1,83,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
480928,153432,16591,0,1,0,0,-1,65,0,196,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
285759,153624,212207,175097,32,0,0,-1,154,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
285759,153624,27196,1,8,0,0,-1,139,0,269,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
444517,153420,341450,327587,18,0,0,-1,92,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
444517,153420,23503,1,4,0,0,-1,53,0,197,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
296063,153612,225177,209812,17,0,0,-1,78,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
296063,153612,27562,0,2,0,0,-1,48,0,200,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
372525,153608,286059,258385,31,0,0,-1,87,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
372525,153608,20451,1,4,0,0,-1,45,0,191,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
211131,153160,143111,127660,21,0,0,-1,134,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
211131,153160,16044,1,2,0,0,-1,58,0,245,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
309778,153624,221985,187540,22,0,0,-1,136,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
309778,153624,30996,1,3,0,0,-1,132,0,246,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
416027,153548,330254,298657,54,0,0,-1,134,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
416027,153548,19031,0,3,0,0,-1,111,0,245,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
335629,153624,272873,257038,13,0,0,-1,102,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
335629,153624,19372,0,3,0,0,-1,64,0,209,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
367291,153624,268499,242956,23,0,0,-1,79,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
367291,153624,26890,0,2,0,0,-1,61,0,200,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
322379,153392,256406,230065,21,0,0,-1,87,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
322379,153392,14076,1,4,0,0,-1,74,0,191,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
213701,153624,114331,101525,24,0,0,-1,55,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
213701,153624,23005,0,1,0,0,-1,46,0,215,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
372059,153600,294652,261694,35,0,0,-1,139,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
372059,153600,21417,1,2,0,0,-1,62,0,251,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
483762,153432,384241,320134,21,0,0,-1,219,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
483762,153432,53503,0,5,0,0,-1,103,0,347,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
474446,153624,368849,324011,63,0,0,-1,235,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
474446,153624,38700,1,44,0,0,-1,127,0,365,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
272239,153624,186043,150571,81,0,0,-1,212,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
272239,153624,40131,1,6,0,0,-1,232,0,341,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
260094,153624,213854,189030,14,0,0,-1,138,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
260094,153624,17906,0,2,0,0,-1,79,0,251,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
424900,153576,345574,315920,24,0,0,-1,107,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
424900,153576,34582,0,4,0,0,-1,189,0,215,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
377862,153624,276240,221427,21,0,0,-1,274,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
377862,153624,47764,2,6,0,0,-1,147,0,413,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
348515,153624,285045,268933,24,0,0,-1,138,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
348515,153624,24511,1,2,0,0,-1,71,0,251,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
256442,153624,176179,159605,20,0,0,-1,81,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
256442,153624,16022,0,2,0,0,-1,92,0,195,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
248624,153484,167230,152366,16,0,0,-1,69,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
248624,153484,17212,0,2,0,0,-1,60,0,208,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
332182,153400,232819,216022,20,0,0,-1,57,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
332182,153400,18208,0,2,0,0,-1,43,0,211,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
322165,153376,254488,241220,18,0,0,-1,73,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
322165,153376,28009,0,2,0,0,-1,57,0,204,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
245530,153800,152811,136931,43,0,0,-1,74,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
245530,153800,29212,0,3,0,0,-1,77,0,204,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
358226,153624,244989,218139,41,0,0,-1,220,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
358226,153624,82804,0,3,0,0,-1,201,0,347,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
470658,153592,385319,338395,62,0,0,-1,221,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
470658,153592,43223,1,6,0,0,-1,114,0,348,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
235751,153432,168708,148621,30,0,0,-1,107,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
235751,153432,23781,1,3,0,0,-1,114,0,215,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
601268,153576,489532,438003,59,0,0,-1,150,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
601268,153576,22205,1,6,0,0,-1,83,0,263,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
315492,153624,205490,148830,33,0,0,-1,71,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
315492,153624,38935,1,5,0,0,-1,225,0,203,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
403486,153624,312862,271779,52,0,0,-1,188,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
403486,153624,19420,1,8,0,0,-1,67,0,311,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
360755,153456,216103,183993,17,0,0,-1,77,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
360755,153456,49234,0,2,0,0,-1,73,0,200,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
402667,153624,335393,299303,60,0,0,-1,148,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
402667,153624,19483,0,4,0,0,-1,57,0,263,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
277570,153480,187281,168920,35,0,0,-1,87,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
277570,153480,14766,1,3,0,0,-1,73,0,191,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
328236,153408,246609,223671,20,0,0,-1,119,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
328236,153408,24995,0,2,0,0,-1,56,0,227,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
388783,153624,311353,285271,14,0,0,-1,187,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
388783,153624,33698,1,6,0,0,-1,187,0,311,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
232116,153400,173148,157853,23,0,0,-1,56,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
232116,153400,15867,0,2,0,0,-1,51,0,210,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
371614,153624,285133,266625,37,0,0,-1,62,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
371614,153624,35065,2,3,0,0,-1,66,0,212,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
330805,153624,243735,227990,32,0,0,-1,62,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
330805,153624,37911,0,5,0,0,-1,114,0,212,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
225625,153624,137946,125792,25,0,0,-1,60,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
225625,153624,25465,0,2,0,0,-1,55,0,211,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
250149,153624,184630,162162,19,0,0,-1,102,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
250149,153624,22934,1,3,0,0,-1,112,0,209,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
261489,153620,191301,173584,25,0,0,-1,90,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
261489,153620,25765,1,2,0,0,-1,559,0,196,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
587188,153592,500698,460091,43,0,0,-1,175,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
587188,153592,28238,1,3,0,0,-1,107,0,293,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
314283,153380,254349,229026,17,0,0,-1,68,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
314283,153380,31859,1,3,0,0,-1,77,0,208,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
445000,153624,322043,285301,28,0,0,-1,95,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
445000,153624,39773,1,3,0,0,-1,59,0,202,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
311147,153420,189273,172415,17,0,0,-1,83,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
311147,153420,33549,1,3,0,0,-1,147,0,196,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
409761,153624,340616,310981,38,0,0,-1,135,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
409761,153624,26185,0,1,0,0,-1,47,0,245,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
426302,153624,306749,280299,32,0,0,-1,132,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
426302,153624,50801,0,1,0,0,-1,258,0,245,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
318810,153588,252594,228607,19,0,0,-1,57,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
318810,153588,28424,0,2,0,0,-1,81,0,211,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
304978,153432,227428,199024,33,0,0,-1,85,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
304978,153432,25182,1,4,0,0,-1,82,0,191,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
456443,153404,388459,367944,30,0,0,-1,72,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
456443,153404,17446,1,1,0,0,-1,64,0,204,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
412165,153412,333553,314576,30,0,0,-1,81,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
412165,153412,28487,1,3,0,0,-1,101,0,195,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
489292,153368,405804,376894,33,0,0,-1,89,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
489292,153368,19133,1,2,0,0,-1,69,0,196,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
300602,153608,214812,185365,23,0,0,-1,56,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
300602,153608,43769,1,3,0,0,-1,272,0,210,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
428274,153596,349264,332090,14,0,0,-1,91,0,216,12,0,12,timeout,2337,3452,0,7334,1,431,False,22687105,156100
