ec_time,ec_mem,overall_lat,emu_startup,rewind,emu_reset,replay,rewind_injections,pkt_lat,drop_lat,timeout,apps,hosts,procs,drop_method,fault,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated,total_time,total_mem
1001229,370988,588716,550129,65,0,0,-1,276,0,280,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1073856,370988,685541,634153,96,0,0,-1,340,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1073856,370988,361003,332325,31,0,0,-1,77,0,509,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
992671,370988,289931,250496,23,0,0,-1,152,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
992671,370988,646868,624508,34,0,0,-1,62,0,286,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
830407,370988,361939,348725,31,0,0,-1,86,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
830407,370988,401010,371739,22,0,0,-1,59,0,229,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1065382,370988,759399,717100,49,0,0,-1,170,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1065382,370988,255001,231126,19,0,0,-1,51,0,305,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1047073,370988,732362,706574,31,0,0,-1,177,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1047073,370988,262499,229732,26,0,0,-1,124,0,316,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1276080,370988,329161,302459,37,0,0,-1,99,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1276080,370988,909635,867753,46,0,0,-1,117,0,225,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
817773,370988,360419,334380,23,0,0,-1,79,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
817773,370988,380043,360785,26,0,0,-1,62,0,232,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
913569,370988,539802,461287,36,0,0,-1,227,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
913569,370988,295893,278518,20,0,0,-1,85,0,376,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
972006,370988,542233,492744,76,0,0,-1,248,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
972006,370988,327208,303590,35,0,0,-1,119,0,400,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
984257,370988,571273,521773,60,0,0,-1,280,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
984257,370988,340325,317324,19,0,0,-1,75,0,437,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
685906,370988,455600,428452,46,0,0,-1,93,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
685906,370988,210976,183327,24,0,0,-1,58,0,225,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
942302,370988,542363,493213,100,0,0,-1,335,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
942302,370988,295282,264176,36,0,0,-1,784,0,503,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
885257,370988,613709,574230,49,0,0,-1,134,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
885257,370988,242702,200911,44,0,0,-1,154,0,262,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
923817,370988,577527,525248,65,0,0,-1,235,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
923817,370988,242304,218365,23,0,0,-1,94,0,383,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1018448,370988,313958,276462,43,0,0,-1,121,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1018448,370988,642188,622671,34,0,0,-1,95,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
997753,370988,224436,203152,34,0,0,-1,140,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
997753,370988,734409,694842,47,0,0,-1,106,0,269,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1031887,370988,291597,277671,48,0,0,-1,83,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1031887,370988,698731,657498,56,0,0,-1,202,0,233,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1206668,370988,637247,596460,62,0,0,-1,195,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1206668,370988,510405,482799,32,0,0,-1,72,0,335,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1108366,370988,413374,371605,117,0,0,-1,280,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1108366,370988,657460,630694,33,0,0,-1,96,0,437,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1486630,370988,829386,781838,37,0,0,-1,136,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1486630,370988,610449,575713,44,0,0,-1,92,0,268,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1087644,370988,748075,724813,47,0,0,-1,98,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1087644,370988,289655,270348,18,0,0,-1,48,0,225,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
977461,370988,592380,551588,76,0,0,-1,329,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
977461,370988,290813,270477,48,0,0,-1,99,0,496,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1206065,370988,701672,644820,87,0,0,-1,244,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1206065,370988,462953,436182,27,0,0,-1,57,0,394,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
989781,370988,717690,683774,32,0,0,-1,76,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
989781,370988,220931,194187,31,0,0,-1,351,0,237,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1055406,370988,642585,591049,79,0,0,-1,271,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1055406,370988,387168,370120,33,0,0,-1,88,0,430,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
986604,370988,407257,388065,29,0,0,-1,124,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
986604,370988,544600,527582,10,0,0,-1,44,0,255,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1046955,370988,288650,254452,90,0,0,-1,166,0,250,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
1046955,370988,719432,662990,59,0,0,-1,203,0,304,12,12,12,dropmon,False,176,248,0,964,1,72,False,25820762,156652
624999,370988,302221,261908,30,0,0,-1,101,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
624999,370988,249266,225996,24,0,0,-1,84,0,226,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
638017,370988,345754,324405,38,0,0,-1,110,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
638017,370988,221755,194165,34,0,0,-1,99,0,238,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
957128,370988,502571,486299,31,0,0,-1,530,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
957128,370988,395024,333770,71,0,0,-1,159,0,737,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1313168,370988,588661,545479,64,0,0,-1,274,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1313168,370988,672214,629678,80,0,0,-1,345,0,430,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
665369,370988,359883,323445,29,0,0,-1,134,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
665369,370988,228279,206726,18,0,0,-1,123,0,262,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
946309,370988,682866,640665,44,0,0,-1,188,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
946309,370988,216663,199170,28,0,0,-1,57,0,328,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1035665,370988,326699,297860,56,0,0,-1,172,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1035665,370988,661955,646685,12,0,0,-1,28,0,310,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
986349,370988,389140,339654,67,0,0,-1,307,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
986349,370988,550289,523325,81,0,0,-1,91,0,472,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1089535,370988,713780,669659,38,0,0,-1,176,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1089535,370988,310491,271501,67,0,0,-1,155,0,316,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1097575,370988,712023,685822,54,0,0,-1,187,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1097575,370988,317866,273870,55,0,0,-1,188,0,328,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
996624,370988,246148,226741,29,0,0,-1,113,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
996624,370988,693268,671615,31,0,0,-1,103,0,243,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1112854,370988,673459,603452,61,0,0,-1,146,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1112854,370988,392376,354677,26,0,0,-1,135,0,280,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
837711,370988,490786,451331,30,0,0,-1,127,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
837711,370988,322966,285515,69,0,0,-1,151,0,256,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1085608,370988,641356,575442,163,0,0,-1,123,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1085608,370988,410611,394019,29,0,0,-1,52,0,255,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
990785,370988,250490,218406,36,0,0,-1,117,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
990785,370988,685896,657934,17,0,0,-1,141,0,249,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1197325,370988,705812,661237,116,0,0,-1,381,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1197325,370988,425951,390884,63,0,0,-1,181,0,562,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
625273,370988,316072,277939,33,0,0,-1,111,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
625273,370988,235299,211914,31,0,0,-1,64,0,238,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1344120,370988,583195,540879,71,0,0,-1,234,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1344120,370988,711336,683915,54,0,0,-1,94,0,382,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1189082,370988,710839,666264,113,0,0,-1,376,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1189082,370988,417996,378327,60,0,0,-1,230,0,556,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1099878,370988,701350,646843,57,0,0,-1,122,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1099878,370988,329972,290923,56,0,0,-1,201,0,255,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1304300,370988,491981,455463,117,0,0,-1,285,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1304300,370988,793019,749130,20,0,0,-1,100,0,443,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
986190,370988,240222,223189,50,0,0,-1,117,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
986190,370988,691139,656896,21,0,0,-1,91,0,249,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
692856,370988,380400,316142,37,0,0,-1,135,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
692856,370988,217455,205464,23,0,0,-1,44,0,263,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
989290,370988,313401,285561,52,0,0,-1,164,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
989290,370988,626575,591301,484,0,0,-1,189,0,298,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
863421,370988,293839,274445,37,0,0,-1,158,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
863421,370988,545787,507546,55,0,0,-1,178,0,292,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
648844,370988,313992,292141,23,0,0,-1,110,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
648844,370988,223420,199315,13,0,0,-1,62,0,238,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
651543,370988,313935,290360,42,0,0,-1,185,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
651543,370988,227970,203810,23,0,0,-1,87,0,323,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1250278,370988,542080,489306,33,0,0,-1,250,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1250278,370988,660085,622895,33,0,0,-1,54,0,401,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
978482,370988,573659,500223,96,0,0,-1,173,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
978482,370988,372204,323370,36,0,0,-1,134,0,310,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
969490,370988,698298,658655,43,0,0,-1,104,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
969490,370988,215945,187054,32,0,0,-1,321,0,231,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1189520,370988,718782,677562,93,0,0,-1,340,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1189520,370988,411011,370675,67,0,0,-1,192,0,509,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1141906,370988,717868,669280,80,0,0,-1,320,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1141906,370988,366270,321377,100,0,0,-1,138,0,485,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1289040,370988,598554,545489,103,0,0,-1,278,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1289040,370988,636121,584347,52,0,0,-1,180,0,436,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1498683,370988,650658,621672,70,0,0,-1,200,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1498683,370988,802316,760905,27,0,0,-1,105,0,341,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
779647,370988,276883,251932,30,0,0,-1,362,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
779647,370988,455582,443081,15,0,0,-1,38,0,538,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
777310,370988,262929,236373,29,0,0,-1,136,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
777310,370988,473324,460112,45,0,0,-1,46,0,268,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1204863,370988,473236,399920,26,0,0,-1,325,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1204863,370988,689720,640730,66,0,0,-1,173,0,491,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1026099,370988,438615,422127,27,0,0,-1,144,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1026099,370988,568809,545393,38,0,0,-1,240,0,274,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
958522,370988,667952,637456,59,0,0,-1,144,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
958522,370988,244251,212242,32,0,0,-1,71,0,274,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
977737,370988,229907,211172,29,0,0,-1,96,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
977737,370988,693938,670608,27,0,0,-1,72,0,220,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1071016,370988,281045,253825,69,0,0,-1,121,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1071016,370988,743821,731064,22,0,0,-1,69,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
693339,370988,356039,329983,41,0,0,-1,157,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
693339,370988,264478,240509,20,0,0,-1,61,0,292,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1033771,370988,370620,342337,53,0,0,-1,148,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1033771,370988,626797,611721,22,0,0,-1,52,0,280,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
628656,370988,266156,238922,30,0,0,-1,103,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
628656,370988,264729,229783,177,0,0,-1,78,0,231,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1229711,370988,548253,495229,34,0,0,-1,124,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1229711,370988,639239,607788,32,0,0,-1,103,0,255,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1161140,370988,472208,420700,92,0,0,-1,398,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1161140,370988,654202,621476,34,0,0,-1,91,0,580,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
614663,370988,283647,239675,27,0,0,-1,429,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
614663,370988,236259,210223,38,0,0,-1,81,0,616,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1190527,370988,419816,369543,75,0,0,-1,268,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1190527,370988,722293,698521,42,0,0,-1,88,0,424,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1311882,370988,586201,532948,71,0,0,-1,272,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1311882,370988,658889,614665,79,0,0,-1,204,0,430,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1118409,370988,444580,404598,102,0,0,-1,262,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1118409,370988,639148,606277,39,0,0,-1,404,0,418,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1287732,370988,535598,499013,70,0,0,-1,297,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1287732,370988,720948,686598,62,0,0,-1,125,0,460,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
692189,370988,412827,392185,39,0,0,-1,122,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
692189,370988,252002,223713,16,0,0,-1,111,0,255,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1012613,370988,242752,213110,45,0,0,-1,101,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1012613,370988,708451,672452,24,0,0,-1,78,0,226,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
701104,370988,405828,388620,30,0,0,-1,138,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
701104,370988,268938,240100,47,0,0,-1,88,0,268,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1299992,370988,612645,582460,75,0,0,-1,228,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1299992,370988,630151,565881,66,0,0,-1,292,0,376,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1131519,370988,684496,621588,28,0,0,-1,157,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1131519,370988,401146,387221,44,0,0,-1,58,0,292,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
665781,370988,322096,287580,25,0,0,-1,126,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
665781,370988,236162,213516,25,0,0,-1,88,0,256,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1007504,370988,511521,499067,42,0,0,-1,83,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1007504,370988,439214,391941,76,0,0,-1,177,0,233,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1108568,370988,604460,577215,41,0,0,-1,159,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1108568,370988,453680,393778,37,0,0,-1,84,0,292,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1137863,370988,813302,771623,44,0,0,-1,133,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1137863,370988,269081,234935,18,0,0,-1,168,0,262,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1224845,370988,500555,472756,46,0,0,-1,163,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1224845,370988,665321,634311,30,0,0,-1,76,0,298,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1001966,370988,252404,221687,47,0,0,-1,94,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1001966,370988,691543,665877,41,0,0,-1,74,0,220,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
986071,370988,227575,205442,44,0,0,-1,123,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
986071,370988,692312,667535,28,0,0,-1,70,0,255,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1268958,370988,608175,571141,123,0,0,-1,264,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1268958,370988,603549,526524,28,0,0,-1,181,0,418,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1123862,370988,428886,378267,85,0,0,-1,295,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1123862,370988,654103,621688,25,0,0,-1,93,0,455,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
1168359,370988,717502,676189,100,0,0,-1,320,0,250,12,12,12,dropmon,False,176,248,0,964,2,72,False,25820762,156652
